" s? si hicieron rendicion presencia si hicieron imprime veces libros propagandas desperdicio organigrama cuanto personal planta cuantos estudiantes carrera periodismo p?blica significa ser fea planta f?sica deja desear veces buena presentaci?n manaja ambiente apagado interior campus docentes manejan resentimiento social mayor?a secretarias petulantes pretenciosas mal educadas atender personas hacen malas funcionarias cu?nto gana rectora dolly cu?nto ganan decanos fomentan comit?s estudiantiles limpian l?mparas leon greiff dejan prendidas luces viales noche si andan carros desperdicio energ?a cajeros electr?nicos interior u cobran arriendo vendedores confiter?as pasajes caminos opr ve tanta vagancia p?rdidad tiempo interior u u laboratorio investigacion aeroespacial ministros u u hace festival premios galardonen estudiantes llamaban izadas bandera motivar himno u si ocurren m?sm escribir? att ing carlos g?mez"
" tercera vez hago comentario respuesta adecuaci?n edificio uriel guti?rrez a?os ruinas informa si soluci?n da?o edificio administrativo "
" sucede restauraci?n uriel guti?rrez d?cada ruinas dir?amos encontramos peligro laboramos aqu? diario visto mejoras ning?n tipo"
" pasa edificaciones uriel gutierrez pr?cticamente ruinas hace a?os visto acciones ning?n tipo arreglarlo riesgo grande trabajamos edificio"
" importante proceso rendici?n cuentas "
"si aplic? all? beca equidad pagu? matr?cula misma reembolsa"
" escogi? espec?ficamente veh?culo hace uso vicerrector sede medell?n dodge previamente referencia toyota land cruiser prado cuesta millones pesos versi?n txl millones versi?n menor categor?a tx adem?s facultad minas compromete ser campus sostenible entiendo"
" aplican decididamente pol?ticas existentes prevenir acoso todas manifestaciones vulneraci?n derechos fundamentales personas poblaciones vulnerables minoritarias afrocolombianos discapcitados ind?genas mujeres lgbti"
" avanzado llamada transformaci?n digital pensado articularse centro cuarta revoluci?n industrial inaugurado recientemente medell?n"
" cierto lote aleda?o sede medell?n sector iguan? actualmente funcionan parqueaderos perteneci? pertenece ser haciendo recuperarlo"
"cordial saludo pregunto vez cuestiono labor superpasiva encargado atender solicitudes necesidades poblaci?n presenta alg?n grado discapacidad sede medell?n puesto semestre hago siempre solicitud alguna ayuda asesor?a sentido estudiante condici?n respuesta aparece notifica disponemos recursos suficientes hablando miembros igual situaci?n veo cuentan casi siempre dichos recursos semestre parece sospechosa situaci?n uds podr?an responder inquietud favor mil "
" hecho flexibilizar horarios programas maestr?a inmensa mayor?a trabaja lado estrategias adoptado aumentar nivel ingl?s estudiantes pregrado posgrado"
" va proceso organizar planta administrativa d?a personal orden prestaci?n servicios"
" transparente confiable rendici?n cuentas "
"pueden mejorar proceso respuesta peticiones originadas sistema quejas reclamos ocasiones anteriores dur? respeusta mas meses deber?an mejorar atenci?n p?blico oficina posgrados derecho oficina puesto muchas veces cuentan informaci?n adecuada extra?an anteriores asesores"
" rendici?n cuentas deber?a contar acciones va desradicalizar personas hacen parte tres estamentos evitar violencia protesta pensar?a siguen manifestando manera violenta pesar proceso paz reconocimiento inmenso da?o causado violencia pa?s muestra cierre hoy debido disturbio dia ayerconsidero debe escuetos comunicados parte rector?a cambiar comportamiento violento "
" permite tanta demora evaluar tesis parte jurados pesar reglamentaci?en existe tiempos establecidos dar concepto perjudica enormente estudiante acuerdo tesis maestr?a epidemiolog?a jurados tomaron semestre evaluar tesis pagar semestre adicional demora ahora crisis sanitaria econ?mica covid justo permita tipo conductas perjudica estamento vulnerable comunidad estudiantes m?ximo jurados docentes misma univesidad"
" aumentado aporte recursos da universidades p?blicas caso "
" presenta renuncia director defecto director otic inoperancia sia"
"porqu? construyen edificios sabe ocupaci?n aula hora d?a d?a semana"
" construcci?n edificios responde alg?n plan gesti?n ambiental"
" pasado dr abril puedo cancelar materias formato carta cancelacion"
" supone cambios soportados idea mejoramiento menos l?gica mejoramientos soportaron cambio plataforma sia cu?nto costaron si costobeneficio significativo respondieran datos concretos preguntas campeadoras burocr?ticas much?simas "
" habilitar?n biblioteca urge lugar estudiar tranquilamente si tableros practicar ecuaciones mejor "
"buenas tardes repetidas veces solicitado informaci?n acerca estrategia subsanar eliminaci?n programa lea comfie aprovecho espacio volver solicitar informaci?n detallada plan acci?n reemplazar programas"
"buenos d?as raz?n dar? incentivo trabajadores mil pesos anuales raz?n representantes mesa exigen solo trabajadores sindicalizados dinero adicional crisis podr?a destinarse proyectos mayor urgencia "
" riesgo antenas celular instaladas largo especialmente queda frente liq funcionar pararayos conocer motivo contrato dise?o atractivo"
" pueden organizar torneos "
"creo fundamental rendici?in cuentas indicadores progama cumplimiento cobertura ello siempre claro suele verse promoci?n aspectos cosideran apropiados campa?a disminuci?n desaparici?n problem?ticas"
" proceso rendici?n cuentas sede paz"
" inquietud sia convirti? plataforma omnipresente incidencia procesos acad?micos mismos actores decir posible alg?n d?a deje ser espacio constrictivo convertirse plataforma respeta procesos acad?micos"
" beneficios obtienen entidades realizar procesos rendici?n cuentas enfoque basado educaci?n superior"
" direcci?n voluntad real apoyar construcci?n nuevo edificio artes posibilitar trabajo estudiantes docentes lleve cabo condiciones dignas"
" cu?ntos profesores ocasionales sede medell?n a?o cu?ntas horas clase dictaron profesores"
" pasa grave si pierdo nivelatoria lectoescritura matematicas basicas"
"reciban cordial saludo estrategias considerando aumentar planta docente facultad artes dise?o industrial aprox docentes estudiantes mas ocasionales becarios menos diez grave problema relevo generacional materias ofertadas causa falta docentes"
" arreglado sendero peatonal qu?mica farmacia plaza central "
" plazoleta esfera buenas condiciones ser intervenida cambio sendero peatonal qu?mica farmacia plaza central condiciones regulares porqu? hacen mantenimiento "
" plantea estudiantes posgrado estudiante posgrado trabajan pagar semestre actual problem?tica internacional salud varios perdieron empleo ingresos econ?micos ahorrado poder sobrevivir d?as obligar pagar recibo matricula seria similar arrebatar pan boca familias d?rselo presente problem?tica confinamiento inequitativa virtualizaci?n absolutamente necesario ampliar calendario acad?mico vea superada problem?tica si plantea soluciones concretas ?nico pirrica minor?a pague termine semestre inmensa mayor?a cancelar? semestre incluso programa posgradual"
" dudas cupos materias estudiante pregrado primer semestre idea si debo inscribir materias cursos tampoco si puedo hacerlo cualquier momento si pueda agregar horario inscribirme grupos investigaci?n deportes"
"buenas noches preguntar ex?men periodo "
"buen d?a realizar acerca inversi?n plataformas digitales servicios sia dninfoa inversi?n anual"
" p?blica debe ser espacio amplio raz?n personas puedan ingresar debe buscar maneras ampliaci?n cupos subsidios transporte alimenticios poblaci?n vulnerable econ?micamente estudiantes beneficiados subsidios deben devolver ayuda prestada"
"demora entrega primera fase sede presencia tumaco pac?fico solicitamos necesitamos supervisi?n activa construcci?n nueva sede presencia tumaco pac?fico entendible obras presenten problemas diferente ?ndole posterioermente ver?n reflejados fecha entrega mismas primera fase sede deber?a haber entregado hace tiempo embargo parece ocurrira pronto"
" quiero preguntar haciendo evitar mas estudiantes sigan endeudando entidad icetex expongo caso solicite prestamo estudiar maestria ingenieria mecanica semestres prestamo hepagado icetex solo ve reflejado disminucion dicen descaradamente resto dinero solo intereses dia dia pagan solo intereses entidad posible cobre interes mensual pra prestamo educion banco normal cobra solo cobre interes mensual icetex destruye sue?os estudinates deberia promover da?o hace aestudiante apoyando entidad icetex controlada ninguna istitucion libre cobrar intereses mensuales nadie dice parece injusto gustaria controlan instituciones dentro sigan robando sue?os estudiantes endeudandolos"
"buen d?a recomendaci?n personalmente persona toma much?sima agua solamente dos dispensadores agua potable facultad ciencias econ?micas considero importante brindarle comunidad estudiantil tipo elementos pues mayor?a nosotoros pasamos horas d?a instituci?n inc?modo tener acceso f?cil vital agua potable "
" general productos tienda car?cter distintivo corrientes"
" parece rendici?n cuentas debe ser transmitida jefes subalternos todas ?reas creo colocar ?rea esfuerzos mejora semestre proponer acciones mejora semestre mejor anterior"
" relaci?n proliferaci?n ventas ambulantes adem?s ocupar espacio p?blico peatonal zonas verdes generan contaminaci?n visual contaminaci?n basuras programas pol?ticas aplica desarrolla momentos instituci?n trav?s oficina bienestrar universitario dependencias bien derecho mayor?as deber?a primar unas minor?as ocasiones incluso acude violencia vigilantes lograr ingreso productos venta video mismo plaza santander genera triste espect?culo ventas informales espacio igual toda debe dedicado academia investigaci?n"
"a?n aparece opci?n descarga recibo pago matricula opci?n informaci?n financiera portal acad?mico"
" parece importante muestren inversiones hechas recursos estampillas"
" profesores ning?n inter?s pedag?gico mantenidos promovidos "
" academia ense?a ser ciudadanos activos conocer utilizar mejorar espacios procesos participaci?n espacio conocimiento debe ser potenciado participaci?n estudiantes sabemos participar crecido desarrollar conocimiento colectivo limitada divulgar planes participaci?n ciudadana exigidos gobierno fundada educaci?n participaci?n ser laboratorio participar proponer evaluar ciudadanos conocimiento inspirar participar"
" postura rector?a frente cobro funciones servicios interior refiero unimedios dnia cobran realizar funciones propias ejercicio divisiones dependencias generando mercantilizaci?n funciones atras? desarrollo actividades mismas requieren p?ginas web videos cu?as informativas cursos modle etc"
" inconveniente momento usar computadoras biblioteca pedir libros registro carn? huella dicen acceso puedo "
" cu?nto tiempo toma asignar titular cargos divisi?n bibliotecas reporte ocupaci?n vacancia cargos mes mes a?o fecha apuesta contribuir ?xito acad?mico estudiantes investigadores personal apoyo evaluaci?n permiti? concluir mejor decisi?n extinguir programa lea"
" debo presentarme actividades bienestar universitario vivo tumaco nari?o"
" cuanto invierte presupuesto u nal bienestar universitario sede bogot?"
" manera aportando an?lisis puerto tribug? pilares b?sicos misionales reafirman protegen patrimonio cultural natural ambiental naci?n grado cumplido misi?n institucional servicios extensi?n comunidad barrios populares medellin manera integra actores sociales proceso construcci?n pa?s mas equitativo paz esfuerzos auna cumplir dicha expectativa "
"recientemente visto cancelado varios contratos empleados apelando situaci?n actual afecta recursos econ?micos embargo cierto virtualidad permite ahorrar cierto modo recursos ejemplo recibos p?blicos dinero gasta movilidad entrante saliente ?sto manejo recursos redireccionado bien comunidad ejemplo evitando despidos"
" nuevo modelo admisiones realizar? segundo semestre realizar?n equivalencias resultados antiguos prueba ingreso pruebas icfes califican rangos num?ricos distintos"
" recursos inversi?n funcionamiento cambiado anteriores a?os"
" interesa participar grupo estudio voy ingresar dice usuarios registrados correo igual pasa intento recuperar clave momento registrarme dice correo numero identificaci?n estan uso"
"si profesional cursando segundo pregrado uni pregunto realizar proceso autocr?tica modificar acuerdo sugerencia cobrar profesionales segundo pregrado partir l?nea base posgrado base media derivada valores universidades privadas excluyendo andes partir l?nea base aplicar lineamientos cobro seg?n situaci?n socioecon?mica postulado estudiante evita caer situaci?n aplicar autom?ticamente justificaci?n real pbm m?ximo casos "
" podr? utilizar nuevo auditorio le?n greiff adecuaciones previstas cronograma propuesto "
"recientemente visto cancelado varios contratos empleados apelando situaci?n actual afecta recursos econ?micos embargo cierto virtualidad permite ahorrar cierto modo recursos ejemplo recibos p?blicos dinero gasta movilidad entrante saliente ?sto manejo recursos redireccionado bien comunidad ejemplo evitando despidos"
" nuevo modelo admisiones realizar? segundo semestre realizar?n equivalencias resultados antiguos prueba ingreso pruebas icfes califican rangos num?ricos distintos"
" nuevo modelo admisiones realizar? segundo semestre realizar?n equivalencias resultados antiguos prueba ingreso pruebas icfes califican rangos num?ricos distintos"
" recursos inversi?n funcionamiento cambiado anteriores a?os"
" interesa participar grupo estudio voy ingresar dice usuarios registrados correo igual pasa intento recuperar clave momento registrarme dice correo numero identificaci?n estan uso"
"si profesional cursando segundo pregrado uni pregunto realizar proceso autocr?tica modificar acuerdo sugerencia cobrar profesionales segundo pregrado partir l?nea base posgrado base media derivada valores universidades privadas excluyendo andes partir l?nea base aplicar lineamientos cobro seg?n situaci?n socioecon?mica postulado estudiante evita caer situaci?n aplicar autom?ticamente justificaci?n real pbm m?ximo casos "
" podr? utilizar nuevo auditorio le?n greiff adecuaciones previstas cronograma propuesto "
" pruebas saberpro puntaje prueba comunicaci?n escrita bajas pa?s aunque supera promedio pa?s admisi?n cerca admitidos maestr?as estudiantes pregrado acciones adelanta estudiantes pregrado mejoren habilidad necesaria procesos investigaci?n"
" observa balance social presentaron transformaciones organizacionales parte administrativa evaluaci?n haciendo optimizar recurso docente escaso planta congelado acciones unificar facultades cuentan esquema administrativo decano vicedecanos directores programas etc disminuir n?mero docentes apoyan posgrados presenta docente alto nivel formaci?n programa"
" estudiantes graduaremos primera ceremonia grados a?o seguramente vamos poder tener ceremonia habitual facultades debido contingencia pandemia actual sabemos siquiera entregar?n diploma f?sico obsequios da normalmente facultad pagar valor pleno derechos grado efectivamente har? entrega diploma f?sico dem?s obsequios falta ceremonia"
" va realizar fraccionamiento matr?cula siguiente semestre pudo tramitar normalidad"
"despu?s coyuntura futuro clases acciones haciendo evitar deserci?n pre posgrado"
" actualidad futuro editorial "
"seg?n proyectado a?o t?rminos administrativos financieros visto afectado partir coyuntura"
" emergencia sanitaria dar? finalizaci?n inaguraci?n edificio aulas ciencias"
" emergencia sanitaria salieron dineros apoyo poblaci?n vulnerable utilizados compra tabletas planes datos equipos mercados"
"cordial saludo consulta dentro proceso rendici?n cuentas momentos crisis sanitaria econ?mica va mostrar menor consideraci?n instituciones bancos ofreciendo disminuir cuotas cr?ditos congelarlas mantenernos estudiantes entregado tesis esperando meses concepto jurado complicado realmente mantener calidad acad?mica busca perjudicarlo demora concepto bien ocurra decir poner trabas cerrar proceso postgrado momento direcci?n va permitir incluso vez bien ayudar estudiante terminar proceso poner tiempo personas involucradas bien ayudar estudiantes postgrado retrasados proceso p?blica deber?a mostrar mayor consideraci?n parece"
"buenas tardes hecho dif?cil habilitar laboratorios covid conseguir recursos donaciones puede ver medios visto activas recibido recursos equipos importantes pasado podido ser muchas "
" objetivo hizo tienda universitaria sigue funcionando cuarentena"
"buen d?a deseo conocer fechas audiencias p?blicas rendici?n cuentas sedes "
"buenas tardes caso iniciar segundo periodo a?o virtual alg?n motivo mitad semestre permita presencialidad pasamos estudiar presencial seguir?amos virtual gran parte comentario digo profesores muestran conformes virtualidad gran mayor?a respuesta directamente correo institucional "
" p?gina web tienda universitaria suficientemente publicitada adem?s indican precios productos pocas personas dispuestas proceso compra conocer precio hace descripci?n amplia productos"
" cantidad profesores ocasionales sedes medida posible discriminar profesores facultad departamento"
" contingencia actual plan acci?n desarrollando ayudar estudiantes ven materias alto contenido pr?ctico encuentran bogot? dc"
" estaciones agrarias plan estudiantes puedan cultivar productos u derivados fin comedor p?blico u disminuir costos comida obtener mejor calidad aprender cadena "
" plantea mejorar ex?menes admisi?n dados estudios observatorio g?nero protocolos transparencia manejo recursos"
" tramites debo realizar si quiero cancelar matricula quiero decir salirme carrera"
"debido situaci?n pandemia covid posibilidades poder acceder ninguna clase ning?n momento espero comprendan situaci?n mayor?a compa?eros viviendo"
"luego culminar consecuencias dej? anormalidad acad?mica resultante paro estudiantil sucedido segundo semestre nivel financiero acad?mico desarrollo actividades misionales formaci?n investigaci?n extensi?n"
" intenta aportar sinergia empresa actualmente beneficios cuentan egresados inclusi?n laboral ingreso posgrados figura estudiante auxiliar retroalimentaci?n ambas partes ?rea desempe?? estudiante"
" acuerdo convocatorias seleccionar personal administrativo carrera existen cargos espec?ficos requieren formaci?n espec?fica conocimiento espec?fico general posible seleccionar secretaria pueda realizar prueba general ejemplo laborar tractorista u t?cnico laboratorio riegos requiere persona estudiado tema experiencia actualmente seleccionando personal conocimientos espec?ficos experiencia personal tarda dos a?os desempe?ar funciones manera adecuada segura debe elegir mejores evaluaciones similares realizan seleccionar estudiantes luego estudiar bien hojas vida t?tulos experiencia"
"deseo puedo pedir cita medicina general palmira "
" inquietud ajustar?a cantidad grupos cupos inscribir materias si puede llevar cabo tope normal "
" periodo acad?mico extender?"
"quiero pensando inclusi?n ?tnica momentos sedes frontera aportando "
" profesor pensionado univ nac sede medell?n problema configuraci?n correo electr?nico caramireunaleduco deja iniciar sesi?n teleconferencia usando meet dice permisos correspondientes ponga contacto administrador quedo espera alguna respuesta feliz tarde carlos ram?rez"
" pr?ximo semestre ofertara todas materias regularmente dictar?n materias puedan trabajar v?a internet "
" considerado instalaci?n oficina informaci?n visitantes sede bogot? frecuente ver personas saben certeza dirigirse facil guiarlos especial vienen buscando servicios laboratorios sede"
"hola procedimiento cambio programa posgrado estudiante maestria ciencia tecnologia alimentos seria cambio misma facultad malla curriculares similares "
"buenas tardes pensado echo reposici?n pr?cticas rotaciones carrera medicina veterinaria mv pantalla mv"
" pasara trabajos grado modalidad practicas academicas realizaran estaciones agrarias dado situacion crisis mundial"
" encuentra actualmente marengo frente m?ltiples factores practicidad inversi?n facultad ciencias agrarias"
" soluci?n manera ayudar? estudiantes cuentan computador clases virtuales caso estudiar siguiente semestre imposible debido falta equipo "
" haciendo administraci?n unalmedell?n plan llevando cabo aquellos estudiantes medell?n a?n podido retornar seno hogares motivos reiteradas prolongaci?n cuarentena restricci?n transporte intermunicipal podido encuentran varados ciudad medell?n hablo experiencia propia realmente encuentro preocupado angustiado mucha incertidumbre volver? casa creo salud mental f?sica deteriorado solo espero alg?n punto circunstancias clamores peticiones resonancia diferentes escenarios sociales invisivilece solo aquellos quieren volver exterior sino atrapados incluso propio pa?s"
" si despu?s cuarentena procedimiento nataci?n va permanecer cerrada igualmente duda protocols seguir semestres"
" avance va construcci?n edificio arquitectura har?n intervenciones edificios dise?o gr?fico cine tv riesgo deterioro"
" pensado impactar reducir desigual porcentaje estudiantes mujeres hombres especialmente mayor n?mero mujeres ingresar menor n?mero egresar"
" emergencia sanitaria seguir? estrategia tele trabajo"
" va dar ayudas estudiantes posgrado viviendo situaci?n crisis ninguna ayuda"
" metodologia utilizara selecci?n cupos asignaturas periodo academico sede medell?n alta demanda "
"considero manejo venido dando proceso gradual virtualizaci?n educaci?n apoyo estudiantes hun adecuado realizando intervenci?n frentes social econ?mico acad?mico salud mejor disposici?n organizaci?n aunque falta darle difusi?n propuestassolicitudes ayuda comunidad general pueda colaborar consecuci?n recursos econ?micos f?sicos necesiten redes sociales medios comunicaci?n podr?an ayudar fines"
" completo informeaunque falt? n?mero trabajadores ods"
" situaci?n cuarentena preventiva compleja estudiantes pesar dura experiencia remito ustedes expresar inmenso agradecimiento pues magn?ficos capaces docentes posibilidad estudiar continuar carrera sabido repartir ense?a exigencia caracter?stica amada cuna personajes cr?ticos innovadores quiero expresar admiraci?n respeto agradecimiento especialmente docentes semestre experiencia siguen respondiendo grandeza a?n reto formaci?n virtual renuevan investigan buscan distintas maneras regalar aprendizaje extiendo gratitud ?rea psicolog?a bienestar apoyo estudiante recibiendo espacio crecimiento personal salud mental necesarios general tomar gran reto"
" interesante informaci?n pagina pues conoc?a correo"
" planes materias pr?cticas siguiente semestre sostiene econ?micamente despu?s reducirse apoyos econ?micos parte gobierno pasar? grupos estudiantiles pandemia siguiente semestre"
" podr? volver realizar ceremonias grado le?n greiff adecuaciones llevando cabo actualmente"
"buenas tardes ayudas econ?micas estudiantes suspendidas estudiantes semestre s posible matricularse semestre s"
"entiendo medidas tomando pandemia pasa estudiantes visto afectados falta cupos oferta cursos impidiendo culminar efectivamente carreras"
"felicitaciones directivas forma manejado situaci?n pandemia programas enviado bienestar ejercicios cafam prevenci?n talleres positiva pendiente salud aislamiento"
" va seguir proceso movilidad saliente internacional periodo "
"saludo egresado carrera nunca casi nunca encontr? jab?n manos ba?os favor garanticen siempre halla jab?n manos ba?os p?blicos"
" estudiante primer semestre razones personales pienso matricularme caso estudiantes primero cantidad estudiantes entrar?an segundo vea reducida existe garant?a aquellos deciden segundo semestre puedan hacerlo inconvenientes debido bajo n?mero estudiantes distintos grupos asignaturas"
" destina presupuesto adecuacion rampas accesos personas situacion discapacidad acen falta pasos personas sillas rueda plaza central acia salida cll "
" porqu? concursos encargos piden participante colocar a?os experiencia dentro instituci?n acaso informaci?n fidedigna posee divisi?n personal administrativo sede seg?n normativa debe solicitar informaci?n instituci?n posea"
" semestre va aplicar programa exenci?n pago mejores promedios carrera"
" opciones reci?n egresado acceder f?cilmente posgrado vez programas obtener titulo conjunto instituciones momento realizar posgrado"
" ampliar programas fomentar empezar cosechar biling?ismo "
" ?ltimos a?os capacitado estudiantado poder ejercer veedur?a procesos internos ?nfasis implican gasto presupuestal"
" hecho balance eficiencia mecanismos informar estudiantado desarrollado proceso transparencia contrataci?n "
"interesante correo ahora inter?s ahora importante cuidarse"
" aplicar ense?anza idiomas dentro carreras pregrado cara fortalecerse rankings internacionales"
" pueden crear trabajos medio tiempo estudiantes pregrado posgrado actualmente existen programas pagan estudiantes requisito pbm muchas veces medidor exacto situaci?n estudiante presentarse precisamente vers?til"
" tantas necesidades s?lo funcionamiento sino inversi?n raz?n evaluar pol?tica dirigido inversi?n investigaci?n fomentar b?squeda oferta recursos investigaci?n fuentes financiaci?n pa?s mundo evaluar porcentaje dejar recursos aquellas ?reas oferte financiaci?n pueden ser importantes humanidad desconcentrar porcentaje per?odos tiempo proyectos requieren inversi?n sostenida necesidades mejoras infraestructura f?sica tecnol?gica estrat?gicos ?ltimos tomado relevancia ?poca crisis"
"si algun momento quiero postularme contratista dond? puedo ver parametros convocatorias"
"buenas tardes si semestre realizar pruebas ingl?s intensivo si va poder ingresar materias ingles intensivo muchas "
" facultad ciencias econ?micas gomela u"
" avances recuperaci?n infraestructura f?sica especialmente facultad artes arquitectura sede bogot? proyectos aspecto recomendaci?n fortalecer promocionar sistema donaciones "
" carreras ingenier?a aeron?utica mecatronica planes futuro sede medell?n"
" enfrentar d?ficit profesionales cuarta revoluci?n industrial nuevos posgrados proyectado ofrecer modificaciones har?n pensum pregrado cerrar brechas dar claridad hoy portafolio posgrados anal?tica inteligencia artificial existe brecha temas automatizaci?n arquitectura procesos iot blockchain cyber risk malo mil respuesta"
" pr?ximo semestre virtual ser rebajas costo matr?cula"
" tipo estrategias nuevas diferentes dise?ar promocionar carreras a?n siguen darse conocer plena adecuadamente mercado laboral ingenier?a biol?gica muchas egresados pueden participar convocatorias aparece carrera tal permiten inscribirse tal"
" volver? ofertar beca estudiante sobresaliente posgrado besp debido aparece ofertada"
" cuarentena realizando ventas medios pago env?os"
"ademas proyectos pgp alternativas estudiantes pregrado realizar investigaciones"
" puedo solicitar certificado notas pregrado fce bogot?"
" ayuda egresados buscar oportunidades empleo preparaci?n comunidad universitaria nuevos retos educaci?n pus? pandemia"
" caso aparezcan contagios covid dentro comunidad universitaria regreso instalaciones posici?n tomar?a administraci?n "
" remodelaron plazoleta esfera si buenas condiciones arreglaron sendero peatonal qu?mica farmacia plaza central bastante regular"
" mecanismos asegurar buen uso recursos organismo hace control gasto mismos porqu? baj? presupuesto grupos trabajo si presupuesto universidades p?blicas debi? aumentar"
" proceso financiaci?n excursiones salidas campo apoyos viajes va solicitar niegan pues seg?n recursos suficientes"
" programas curriculares ling??stica pocos docentes planta cerca ocasionales siempre inconvenientes contrataci?n docente inicio semestre pues seg?n facultad ho dineros suficientes"
"buenos d?as controla ventas chazas dentro ocasiones encontrado productos aptos venta cumplen reglas m?nimas limpieza alguien encargado revisar relativamente bien cuesti?n vendedor"
" cu?nto dinero destinado adecuaci?n espacios reparaci?n edificios dise?o gr?fico"
" puedo realizar compras via online envio paga aparte incluido compra"
"buenos d?as podr?an decirme inscripciones maestr?a medio ambiente desarrollo"
"hola espacio inquietud seguridad tema proceso frecuencia actualizan adaptan programas funci?n nuevas necesidades mercado trabaja ello egresado informarme mejor muchas "
" hacen dinero ventas unidades productivas marengo"
" facultad mas profesoras facultad menos puedo resiviar asesoria si quiere doble titulaci?n"
"si seg?n calendario acad?mico junio llevaba cabo estudio decisi?n solicitudes traslado pregrado dado respuesta"
" facultad medicina veterinaria zootecnia cafeter?a"
" si contagios covid hecho "
" cuantos dineros recibidos divididos direfentes facultades"
" mejores universidades mundo muchas felicitaciones"
" conocer ?ltimo periodo inversiones realizadas infraestructura proyectadas cordial saludo"
" agrada espacio pueda comentar varias cosas proyectos"
" contemplando idea semestre h?brido presencial virtual podr?a garantizar educaci?n calidad"
" desfinanciacion hecho instituci?n periodo conseguido superar problema"
" llevara proceso clases semestre"
" llegue fase apertura implementara llenen estaciones transmilenio universisdad"
"buenos d?as afectado financieramente pandemia"
" procesos cancelaci?n asignaturas hecho efectiva sistema acad?mico muchas personas historia acad?mica bloqueada fecha definida efectiva situaci?n acad?mica"
" aporte importante marco posacuerdo metas plan logrado contexto recursos invertido lograrlas"
" aumento dr?stico matr?cula "
" asegurar? buen aprendizaje materias incluyen laboratorios laboratorios materias parte magistral herramienta importante academicamente ?til"
" d?nde pueden reportar fallas da?os fugas etc ba?os sede medell?n"
" alg?n tipo descuento posgrados estudiantes pregrado depende sede"
"hace meses hicieron encuesta opini?n comunidad universitaria acerca gentilicio estudiantes egresados resultados encuesta"
" preparadas plataformas regreso clases forma virtual profesores adecuando cursos ser dictados forma virtual"
